File_Name,Transcription,Ground_Truth
5683-32879-0002.flac,So there came a step and a little rustling of feminine draperies. The small door opened and Rachel entered with her hand extended and a pale smile of welcome.,SO THERE CAME A STEP AND A LITTLE RUSTLING OF FEMININE DRAPERIES THE SMALL DOOR OPENED AND RACHEL ENTERED WITH HER HAND EXTENDED AND A PALE SMILE OF WELCOME
5683-32879-0003.flac,"Women can hide their pain better than we men, and bear it better too, except when shame drops fire into the dreadful chalice.",WOMEN CAN HIDE THEIR PAIN BETTER THAN WE MEN AND BEAR IT BETTER TOO EXCEPT WHEN SHAME DROPS FIRE INTO THE DREADFUL CHALICE
5683-32879-0004.flac,"But poor Rachel Lake had more than that stoical hypocrisy, which enables the tortured spirits of her sex to lift a pale face through the flames and smile.",BUT POOR RACHEL LAKE HAD MORE THAN THAT STOICAL HYPOCRISY WHICH ENABLES THE TORTURED SPIRITS OF HER SEX TO LIFT A PALE FACE THROUGH THE FLAMES AND SMILE
5683-32879-0005.flac,This transit spring and lighting up are beautiful. A glamour be giling our senses.,THIS TRANSIENT SPRING AND LIGHTING UP ARE BEAUTIFUL A GLAMOUR BEGUILING OUR SENSES
5683-32879-0006.flac,"There was something of sweetness and fondness in her tones and manner, which was new to Rachel and comforting, and she returned to the greeting as kindly and felt more like her former self.",THERE WAS SOMETHING OF SWEETNESS AND FONDNESS IN HER TONES AND MANNER WHICH WAS NEW TO RACHEL AND COMFORTING AND SHE RETURNED THE GREETING AS KINDLY AND FELT MORE LIKE HER FORMER SELF
5683-32879-0007.flac,Rachel's pale and sharpened features and dilated eye struck her with a painful surprise.,RACHEL'S PALE AND SHARPENED FEATURES AND DILATED EYE STRUCK HER WITH A PAINFUL SURPRISE
5683-32879-0008.flac,"You have been so ill, my poor Rachel.",YOU HAVE BEEN SO ILL MY POOR RACHEL
5683-32879-0009.flac,"Ill and trouble dear, troubled in mind and miserably nervous.",ILL AND TROUBLED DEAR TROUBLED IN MIND AND MISERABLY NERVOUS
5683-32879-0010.flac,"Poor Rachel, her nature recoiled from deceit, and she told at all events as much of the truth as she dared.",POOR RACHEL HER NATURE RECOILED FROM DECEIT AND SHE TOLD AT ALL EVENTS AS MUCH OF THE TRUTH AS SHE DARED
5683-32879-0011.flac,She spoke with a sudden energy which partook a fear and passion and flushed her thin cheek and made her ling with eyes flash.,SHE SPOKE WITH A SUDDEN ENERGY WHICH PARTOOK OF FEAR AND PASSION AND FLUSHED HER THIN CHEEK AND MADE HER LANGUID EYES FLASH
5683-32879-0012.flac,"Thank you Rachel, my cousin Rachel, my only friend!",THANK YOU RACHEL MY COUSIN RACHEL MY ONLY FRIEND
5683-32879-0013.flac,"Chelford had a note from Mr. Wilder this morning, another note, his coming delayed and something of his having to see some person who was abroad continued to doorkus after a little pause.",CHELFORD HAD A NOTE FROM MISTER WYLDER THIS MORNING ANOTHER NOTE HIS COMING DELAYED AND SOMETHING OF HIS HAVING TO SEE SOME PERSON WHO IS ABROAD CONTINUED DORCAS AFTER A LITTLE PAUSE
5683-32879-0014.flac,"Yes, something everything said Rachel, hurriedly looking frowningly at a flower which she was twirling in her fingers.",YES SOMETHING EVERYTHING SAID RACHEL HURRIEDLY LOOKING FROWNINGLY AT A FLOWER WHICH SHE WAS TWIRLING IN HER FINGERS
5683-32879-0015.flac,"Yes, said Rachel.",YES SAID RACHEL
5683-32879-0016.flac,"And the one Oracle, having spoken, she sat down in the same sort of abstraction again beside Dorcus, and she looked full in her cousin's eyes.",AND THE WAN ORACLE HAVING SPOKEN SHE SATE DOWN IN THE SAME SORT OF ABSTRACTION AGAIN BESIDE DORCAS AND SHE LOOKED FULL IN HER COUSIN'S EYES
5683-32879-0017.flac,"Of Mark Wilder, I say this. His name has been for years hateful to me, and recently it has become frightful, and you will promise me simply this. But you will never ask me to speak again about him.",OF MARK WYLDER I SAY THIS HIS NAME HAS BEEN FOR YEARS HATEFUL TO ME AND RECENTLY IT HAS BECOME FRIGHTFUL AND YOU WILL PROMISE ME SIMPLY THIS THAT YOU WILL NEVER ASK ME TO SPEAK AGAIN ABOUT HIM
5683-32879-0018.flac,"It is an antipathy and antipathy I cannot get over a dear Dorcus. You may think it amadness, but don't blame me.",IT IS AN ANTIPATHY AN ANTIPATHY I CANNOT GET OVER DEAR DORCAS YOU MAY THINK IT A MADNESS BUT DON'T BLAME ME
5683-32879-0019.flac,I have very few to love me now and I thought you might love me as I have begun to love you.,I HAVE VERY FEW TO LOVE ME NOW AND I THOUGHT YOU MIGHT LOVE ME AS I HAVE BEGUN TO LOVE YOU
5683-32879-0020.flac,and she threw her arms round her cousin's neck and brave Rachel at last burst into tears.,AND SHE THREW HER ARMS ROUND HER COUSIN'S NECK AND BRAVE RACHEL AT LAST BURST INTO TEARS
5683-32879-0021.flac,Dorcus in her strange way was moved.,DORCAS IN HER STRANGE WAY WAS MOVED
5683-32879-0022.flac,I like you still Rachel. I'm sure I'll always like you.,I LIKE YOU STILL RACHEL I'M SURE I'LL ALWAYS LIKE YOU
5683-32879-0023.flac,"You resemble me, Rachel. You are fearless and inflexible and generous.",YOU RESEMBLE ME RACHEL YOU ARE FEARLESS AND INFLEXIBLE AND GENEROUS
5683-32879-0024.flac,"Yes Rachel, I do love you.",YES RACHEL I DO LOVE YOU
5683-32879-0025.flac,"Thank you, Dorcus dear.",THANK YOU DORCAS DEAR
61-70968-0000.flac,"He began a confused complaint against the wizard, who had vanished behind the curtain on the left.",HE BEGAN A CONFUSED COMPLAINT AGAINST THE WIZARD WHO HAD VANISHED BEHIND THE CURTAIN ON THE LEFT
61-70968-0001.flac,Kiv not so earnest in mind to these memories child.,GIVE NOT SO EARNEST A MIND TO THESE MUMMERIES CHILD
61-70968-0002.flac,a golden fortune and a happy life.,A GOLDEN FORTUNE AND A HAPPY LIFE
61-70968-0003.flac,"He was like unto my father in a way, and yet was not my father.",HE WAS LIKE UNTO MY FATHER IN A WAY AND YET WAS NOT MY FATHER
61-70968-0004.flac,"Also, there was a stripling page who turned into a maid.",ALSO THERE WAS A STRIPLING PAGE WHO TURNED INTO A MAID
61-70968-0005.flac,"This was so sweetleadly, sir, and in some manner I do think she died.",THIS WAS SO SWEET A LADY SIR AND IN SOME MANNER I DO THINK SHE DIED
61-70968-0006.flac,But then the picture was gone as quickly as it came.,BUT THEN THE PICTURE WAS GONE AS QUICKLY AS IT CAME
61-70968-0007.flac,"Sister Nell, do you hear these models?",SISTER NELL DO YOU HEAR THESE MARVELS
61-70968-0008.flac,Take your place and let us see what the crystal can show to you.,TAKE YOUR PLACE AND LET US SEE WHAT THE CRYSTAL CAN SHOW TO YOU
61-70968-0009.flac,"Like as not young master, though I am an old man.",LIKE AS NOT YOUNG MASTER THOUGH I AM AN OLD MAN
61-70968-0010.flac,"Fourth with all rant the opening of the tent to see what might be a miss, but Master Will, who peeped out first, needed no more than one glance.",FORTHWITH ALL RAN TO THE OPENING OF THE TENT TO SEE WHAT MIGHT BE AMISS BUT MASTER WILL WHO PEEPED OUT FIRST NEEDED NO MORE THAN ONE GLANCE
61-70968-0011.flac,He gave way to the others very readily and retreated unperceived by the squire and mistress Fitz-Euth to the rear of the tent.,HE GAVE WAY TO THE OTHERS VERY READILY AND RETREATED UNPERCEIVED BY THE SQUIRE AND MISTRESS FITZOOTH TO THE REAR OF THE TENT
61-70968-0012.flac,"cries of unnotting him, unnotting him.",CRIES OF A NOTTINGHAM A NOTTINGHAM
61-70968-0013.flac,"Before them fled the Stroller in his three sons, Capless and Terrified.",BEFORE THEM FLED THE STROLLER AND HIS THREE SONS CAPLESS AND TERRIFIED
61-70968-0014.flac,What is that tumult in rioting cried out the square Thorotatively and he blew twice on the silver whistle which hung it as belt,WHAT IS THE TUMULT AND RIOTING CRIED OUT THE SQUIRE AUTHORITATIVELY AND HE BLEW TWICE ON A SILVER WHISTLE WHICH HUNG AT HIS BELT
61-70968-0015.flac,"Nay, we refuse to request most politely, most noble said the little stroller.",NAY WE REFUSED THEIR REQUEST MOST POLITELY MOST NOBLE SAID THE LITTLE STROLLER
61-70968-0016.flac,and then they became vexed and would have snatched your purse from us.,AND THEN THEY BECAME VEXED AND WOULD HAVE SNATCHED YOUR PURSE FROM US
61-70968-0017.flac,I could not see my boy injured excellence for but doing his duty as one of Cumberland's sons.,I COULD NOT SEE MY BOY INJURED EXCELLENCE FOR BUT DOING HIS DUTY AS ONE OF CUMBERLAND'S SONS
61-70968-0018.flac,So I did push this fellow.,SO I DID PUSH THIS FELLOW
61-70968-0019.flac,"It is enough, said George Game will sharply as he turned upon the crowd.",IT IS ENOUGH SAID GEORGE GAMEWELL SHARPLY AND HE TURNED UPON THE CROWD
61-70968-0020.flac,"She, him, on use, citizens, cried he, I blush for my fillos of nodding him.",SHAME ON YOU CITIZENS CRIED HE I BLUSH FOR MY FELLOWS OF NOTTINGHAM
61-70968-0021.flac,Surely we can submit with good grace.,SURELY WE CAN SUBMIT WITH GOOD GRACE
61-70968-0022.flac,Just find for you to talk old man and through the lean cell and apprentice.,TIS FINE FOR YOU TO TALK OLD MAN ANSWERED THE LEAN SULLEN APPRENTICE
61-70968-0023.flac,but I wrestled with this fellow and do know that he played unfairly in the second bout.,BUT I WRESTLED WITH THIS FELLOW AND DO KNOW THAT HE PLAYED UNFAIRLY IN THE SECOND BOUT
61-70968-0024.flac,"spoke this choir losing all patient, and it was to you that I gave another person consolation.",SPOKE THE SQUIRE LOSING ALL PATIENCE AND IT WAS TO YOU THAT I GAVE ANOTHER PURSE IN CONSOLATION
61-70968-0025.flac,"Come to me, men. Here, here. He raised his voice still louder.",COME TO ME MEN HERE HERE HE RAISED HIS VOICE STILL LOUDER
61-70968-0026.flac,The strollers took their partner with hearty zest now that they had some chances beating off their foes.,THE STROLLERS TOOK THEIR PART IN IT WITH HEARTY ZEST NOW THAT THEY HAD SOME CHANCE OF BEATING OFF THEIR FOES
61-70968-0027.flac,Rob it in the little tumbler between them try to force the squire to stand back and very valiantly do these two comport themselves,ROBIN AND THE LITTLE TUMBLER BETWEEN THEM TRIED TO FORCE THE SQUIRE TO STAND BACK AND VERY VALIANTLY DID THESE TWO COMPORT THEMSELVES
61-70968-0028.flac,The head and chief of the riot denoting him apprentice with clench fists threatened Montfichey.,THE HEAD AND CHIEF OF THE RIOT THE NOTTINGHAM APPRENTICE WITH CLENCHED FISTS THREATENED MONTFICHET
61-70968-0029.flac,The Squire helped to thrust them all in and enter swiftly himself.,THE SQUIRE HELPED TO THRUST THEM ALL IN AND ENTERED SWIFTLY HIMSELF
61-70968-0030.flac,"Now, be silent on your lives, he began, but the captured apprentice set up an instant child.",NOW BE SILENT ON YOUR LIVES HE BEGAN BUT THE CAPTURED APPRENTICE SET UP AN INSTANT SHOUT
61-70968-0031.flac,"Silence, you naiv, cried Montfichey.",SILENCE YOU KNAVE CRIED MONTFICHET
61-70968-0032.flac,He felt for and found the wizard's black cloth. The squire was quite out of breath.,HE FELT FOR AND FOUND THE WIZARD'S BLACK CLOTH THE SQUIRE WAS QUITE OUT OF BREATH
61-70968-0033.flac,"thrusting open the proper entrance of the tent, Robin suddenly rushed forth with his burden with a great shout.",THRUSTING OPEN THE PROPER ENTRANCE OF THE TENT ROBIN SUDDENLY RUSHED FORTH WITH HIS BURDEN WITH A GREAT SHOUT
61-70968-0034.flac,"A Maltfish, a Maltfish, a GameWell to the Rescue!",A MONTFICHET A MONTFICHET GAMEWELL TO THE RESCUE
61-70968-0035.flac,"Taking advantage of this, the squires human redoubled their efforts and encouraged by Robbins and the little Strollers cries, fought their way to him.",TAKING ADVANTAGE OF THIS THE SQUIRE'S FEW MEN REDOUBLED THEIR EFFORTS AND ENCOURAGED BY ROBIN'S AND THE LITTLE STROLLER'S CRIES FOUGHT THEIR WAY TO HIM
61-70968-0036.flac,George Montfiche will never forget this day.,GEORGE MONTFICHET WILL NEVER FORGET THIS DAY
61-70968-0037.flac,"What is your name, Lord? Ask the little Stroller, presently.",WHAT IS YOUR NAME LORDING ASKED THE LITTLE STROLLER PRESENTLY
61-70968-0038.flac,Robin Fitzsouth,ROBIN FITZOOTH
61-70968-0039.flac,And mine is Will Stutley. Shall we become rats?,AND MINE IS WILL STUTELEY SHALL WE BE COMRADES
61-70968-0040.flac,"Right willingly, for between us we have won the battle answered Robin.",RIGHT WILLINGLY FOR BETWEEN US WE HAVE WON THE BATTLE ANSWERED ROBIN
61-70968-0041.flac,I'd like you will. You're the second wheel that I have met in light within two days. Is there a sign in that?,I LIKE YOU WILL YOU ARE THE SECOND WILL THAT I HAVE MET AND LIKED WITHIN TWO DAYS IS THERE A SIGN IN THAT
61-70968-0042.flac,Mount Fisey called out for Robin to give him an arm.,MONTFICHET CALLED OUT FOR ROBIN TO GIVE HIM AN ARM
61-70968-0043.flac,Friends said Montfiche faintly to the wrestlers. Barra's escort so far as the sheriff's house.,FRIENDS SAID MONTFICHET FAINTLY TO THE WRESTLERS BEAR US ESCORT SO FAR AS THE SHERIFF'S HOUSE
61-70968-0044.flac,It will not be safe for you to stay here now.,IT WILL NOT BE SAFE FOR YOU TO STAY HERE NOW
61-70968-0045.flac,Pray follow us with mine and my Lord Sheriff's men.,PRAY FOLLOW US WITH MINE AND MY LORD SHERIFF'S MEN
61-70968-0046.flac,"Notingham Castle was reached, and admittance was demanded.",NOTTINGHAM CASTLE WAS REACHED AND ADMITTANCE WAS DEMANDED
61-70968-0047.flac,"Master Monso, the sheriff of Noddingham, was mightily put about when told of the rioting.",MASTER MONCEUX THE SHERIFF OF NOTTINGHAM WAS MIGHTILY PUT ABOUT WHEN TOLD OF THE RIOTING
61-70968-0048.flac,and Henry might return to England at any moment.,AND HENRY MIGHT RETURN TO ENGLAND AT ANY MOMENT
61-70968-0049.flac,Have your will child if the boy also will. The Montfi-Shay answered feeling too ill to propose anything very strongly just then.,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT MONTFICHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN
61-70968-0050.flac,"He made an effort to hide his condition from them all, and Robin felt his fingers tightened upon his arm.",HE MADE AN EFFORT TO HIDE HIS CONDITION FROM THEM ALL AND ROBIN FELT HIS FINGERS TIGHTEN UPON HIS ARM
61-70968-0051.flac,Beg me a room of the Sheriff child quickly.,BEG ME A ROOM OF THE SHERIFF CHILD QUICKLY
61-70968-0052.flac,But who is this fellow plucking a dress thief?,BUT WHO IS THIS FELLOW PLUCKING AT YOUR SLEEVE
61-70968-0053.flac,"He is my S. Quire, excellency, returned Robin with dignity.",HE IS MY ESQUIRE EXCELLENCY RETURNED ROBIN WITH DIGNITY
61-70968-0054.flac,Mistress Fizzuth had been carried off by the sheriff's daughter and her maid as soon as they had entered the house so that Robin alone had the care of Montvierier.,MISTRESS FITZOOTH HAD BEEN CARRIED OFF BY THE SHERIFF'S DAUGHTER AND HER MAIDS AS SOON AS THEY HAD ENTERED THE HOUSE SO THAT ROBIN ALONE HAD THE CARE OF MONTFICHET
61-70968-0055.flac,Robin was glad when at length they were left to their own devices.,ROBIN WAS GLAD WHEN AT LENGTH THEY WERE LEFT TO THEIR OWN DEVICES
61-70968-0056.flac,The wind did certainly bring back the color to the Squires' cheeks.,THE WINE DID CERTAINLY BRING BACK THE COLOR TO THE SQUIRE'S CHEEKS
61-70968-0057.flac,"These escapates are not for old game well-led, his day has come to twilight.",THESE ESCAPADES ARE NOT FOR OLD GAMEWELL LAD HIS DAY HAS COME TO TWILIGHT
61-70968-0058.flac,Will you forgive me now?,WILL YOU FORGIVE ME NOW
61-70968-0059.flac,It'll be no disappointment to me.,IT WILL BE NO DISAPPOINTMENT TO ME
61-70968-0060.flac,"No thanks, I am glad to give you such easy happiness.",NO THANKS I AM GLAD TO GIVE YOU SUCH EASY HAPPINESS
61-70968-0061.flac,"You are a worthy leech will presently whispered Robin, the wine has worked a marvel.",YOU ARE A WORTHY LEECH WILL PRESENTLY WHISPERED ROBIN THE WINE HAS WORKED A MARVEL
61-70968-0062.flac,I'll show you some pretty tricks.,AY AND SHOW YOU SOME PRETTY TRICKS
61-70970-0000.flac,"Young Fitz-Euth had been commanded to his mother's chamber, so soon as he had come out from his converse with the squire.",YOUNG FITZOOTH HAD BEEN COMMANDED TO HIS MOTHER'S CHAMBER SO SOON AS HE HAD COME OUT FROM HIS CONVERSE WITH THE SQUIRE
61-70970-0001.flac,"There be fellow anxious interview, Mistress Fifth-South arguing for and against the Squires project in the breath.",THERE BEFELL AN ANXIOUS INTERVIEW MISTRESS FITZOOTH ARGUING FOR AND AGAINST THE SQUIRE'S PROJECT IN A BREATH
61-70970-0002.flac,"Most of all Robin thought of his father, but would he counsel?",MOST OF ALL ROBIN THOUGHT OF HIS FATHER WHAT WOULD HE COUNSEL
61-70970-0003.flac,"If for when you begger yourself, I cannot stay you.",IF FOR A WHIM YOU BEGGAR YOURSELF I CANNOT STAY YOU
61-70970-0004.flac,"But take it will style live, and where Monkfish-Shaze shield in the days when my eyes can be rejoice by so brave a sight. For you will never disgrace our stutch and I warrant me.",BUT TAKE IT WHILST I LIVE AND WEAR MONTFICHET'S SHIELD IN THE DAYS WHEN MY EYES CAN BE REJOICED BY SO BRAVE A SIGHT FOR YOU WILL NE'ER DISGRACE OUR SCUTCHEON I WARRANT ME
61-70970-0005.flac,The ladder checked him then.,THE LAD HAD CHECKED HIM THEN
61-70970-0006.flac,"Never that's her, he had said.",NEVER THAT SIR HE HAD SAID
61-70970-0007.flac,He was in deep converse with the clerk and entered the hall holding him by the arm.,HE WAS IN DEEP CONVERSE WITH THE CLERK AND ENTERED THE HALL HOLDING HIM BY THE ARM
61-70970-0008.flac,"Now to bed, boy.",NOW TO BED BOY
61-70970-0009.flac,Tis late and I go myself within a short space.,TIS LATE AND I GO MYSELF WITHIN A SHORT SPACE
